#       W74W    Adak    
#       FisheryStyr     FisheryEndyr    NoBins
        1985    2015    17
#       Retained        commercial      catch
# 1985
  0.       0.       0.       0.       0.       1746.773505     43293.98305     137276.275      185304.4277     160651.2624     150058.4533     125502.6132     77114.84531     47662.46087     33155.62396     9826.260926     10356.02092
# 1986
  0.       0.       0.       0.       0.       14920.81644     134082.8525     286621.6152     329245.728      307029.0996     313982.8909     240177.9259     182480.7569     100047.1747     85827.00069     40501.05676     17735.08243
# 1987
  0.       0.       0.       0.       0.       6772.4764       77048.7047      198725.1838     238875.8528     187368.1415     182434.4322     122729.2618     102214.2043     72720.64391     40263.4818      14153.07169     5426.545015
# 1988
  0.       0.       0.       0.       284.9804179     9092.437655     91963.66757     247988.108      314314.7399     237874.6706     145937.569      95769.80213     55777.7293      35877.63542     19121.56896     12808.9758      19102.11518
# 1989
  21.75182639     0.       0.       21.60793676     162.3075057     5921.532915     80984.70702     339465.2818     429592.4238     273709.4279     186599.3454     127846.5571     80590.87803     49108.95914     21385.99159     10267.24474     4602.983428
# 1990
  15.44610493     0.       0.       0.       662.7366209     10360.38264     89038.93974     213612.9751     200202.6997     143385.327      95846.42159     63608.24673     36767.78253     17067.3651      8804.980319     5602.760456     4040.936381
# 1991
  0.       15.15858973     44.59601036     243.3525064     983.962819      5628.073864     69562.72299     183124.6866     183611.7474     129995.339      79172.50772     46235.45173     26090.4687      13187.80703     6015.609787     2646.970082     1293.545209
# 1992
  0.       0.       17.65291978     0.       159.3298035     2093.902706     32802.65553     107490.3206     129254.1417     108366.3223     71393.22348     43702.98572     24580.64341     13385.99552     6854.807719     2452.206134     986.8124517
# 1993
  0.       0.       0.       0.       57.0419435      551.0692903     10831.04716     61020.51177     96059.77009     81793.18606     50967.10526     24986.57277     15245.18466     6841.600061     2922.622852     766.4270883     296.8610022
# 1994
  0.       0.       107.3949686     0.       20.48060208     1507.58647      39711.24899     150364.046      214597.2467     167460.9148     112924.0324     71770.75099     45112.56288     24237.85751     11083.99225     4962.504177     1197.381258
# 1995
  27.11123036     0.       207.0214679     0.       147.2357037     1110.257074     29129.09017     117501.0993     153413.0582     120676.1206     80762.78668     51159.42206     32147.74089     18657.29423     8897.595477     3924.707469     1875.459561
# 1996
  0.       0.       0.       0.       0.       2045.649094     44439.07688     135024.9314     149792.5598     125859.5635     82942.48899     49344.66042     31820.64308     18776.24428     8304.164058     3322.998814     1128.01975
# 1997
  0.       0.       0.       0.       43.7439307      1675.117871     33111.50296     114430.5535     134429.5284     104114.9059     69807.44043     42134.76618     26508.16278     16449.52923     8769.517027     4415.358861     2555.872957
# 1998
